25,73,Private,126913,Assoc-acdm,Never-married,Sales,Husband,Black,Male,40955,1398,45,Columbia
26,59,Private,78079,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40778,2199,45,Trinadad&Tobago
27,60,Federal-gov,148616,Some-college,Divorced,Other-service,Husband,Asian-Pac-Islander,Male,8331,2231,60,Nicaragua
28,88,Private,138132,HS-grad,Separated,Transport-moving,Not-in-family,White,Male,37674,1793,49,Cambodia
29,85,Private,239229,HS-grad,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,17331,674,44,Hong
30,68,Local-gov,50403,Some-college,Divorced,Sales,Husband,White,Male,35601,1525,60,France
31,21,State-gov,186826,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,18355,117,32,Hong
32,25,Without-pay,218525,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Other,Male,16980,2312,38,Thailand
33,76,Private,227802,HS-grad,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Male,11084,3564,35,Iran
34,20,Private,241661,Doctorate,Never-married,Craft-repair,Own-child,Black,Male,21465,127,39,Trinadad&Tobago
35,85,Local-gov,183481,Some-college,Never-married,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,36571,523,44,Peru
36,62,Private,146089,Bachelors,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,6266,2640,38,Trinadad&Tobago
37,75,Private,160640,Some-college,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,13153,2046,45,Peru
38,31,Federal-gov,172533,Some-college,Never-married,Exec-managerial,Husband,Other,Male,31069,2594,52,India
39,52,Private,297918,Some-college,Married-civ-spouse,Protective-serv,Own-child,White,Male,1878,3606,39,India
40,37,Private,249049,HS-grad,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Male,24807,325,39,Japan
41,70,Private,103364,Some-college,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,38378,782,35,Haiti
42,29,Self-emp-not-inc,220082,Masters,Married-civ-spouse,Sales,Husband,Other,Male,34286,4400,40,South
43,82,State-gov,54316,Some-college,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,1153,2,Hong
44,88,Self-emp-inc,87778,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,8680,4099,47,Jamaica
45,75,Private,69213,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,8366,2366,19,Holand-Netherlands
46,32,Private,918517,Some-college,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,29412,498,4,Haiti
47,24,Private,225789,HS-grad,Married-civ-spouse,Other-service,Husband,Other,Male,9323,1565,60,England
48,72,Private,71940,HS-grad,Never-married,Protective-serv,Not-in-family,Black,Male,14565,2272,42,Dominican-Republic
49,18,Private,385603,HS-grad,Married-civ-spouse,Protective-serv,Husband,Other,Male,40842,3311,46,Peru
50,36,Private,156951,Some-college,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,3264,38,Dominican-Republic
51,70,Private,168839,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,31181,3644,44,Mexico
52,45,Private,197168,Assoc-voc,Never-married,Protective-serv,Not-in-family,Black,Male,33535,1172,57,Jamaica
53,17,Private,205476,HS-grad,Married-civ-spouse,Exec-managerial,Own-child,White,Male,19122,4281,33,Holand-Netherlands
54,43,Private,98590,Masters,Never-married,Craft-repair,Own-child,Other,Male,38841,2771,16,Thailand
55,73,Self-emp-not-inc,120395,Some-college,Never-married,Prof-specialty,Own-child,White,Male,30415,4185,47,Honduras
56,28,Private,140737,Bachelors,Divorced,Sales,Husband,Other,Male,16325,42,47,Jamaica
57,18,Private,201534,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,35910,2876,21,Hong
58,58,Local-gov,119732,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,22869,1299,44,Nicaragua
59,50,Private,175806,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Male,32578,3947,40,Guatemala
60,53,Private,150276,HS-grad,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,17086,1747,40,Germany
61,53,Private,361621,HS-grad,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,13362,1276,36,Honduras
62,22,Private,309219,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,19443,650,51,Poland
63,44,Private,161751,HS-grad,Divorced,Prof-specialty,Husband,White,Male,26105,1576,37,France
64,19,Private,31637,HS-grad,Never-married,Adm-clerical,Husband,Black,Male,10618,2951,59,Columbia
65,85,Private,110955,HS-grad,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,7554,782,33,Haiti
66,86,Private,137172,Bachelors,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,35804,3151,35,Greece
67,46,Private,264932,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,6383,4411,37,Guatemala
68,55,Private,146870,Some-college,Married-civ-spouse,Farming-fishing,Own-child,Black,Male,4378,4407,35,Guatemala
69,83,Self-emp-inc,163034,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,40206,1365,38,Philippines
70,89,Private,183414,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,23882,4171,34,Hong
71,19,Private,62021,Masters,Married-civ-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,9742,2442,38,Columbia
72,86,Private,74046,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Male,5291,1284,8,Columbia
73,21,Private,108605,Assoc-voc,Married-civ-spouse,Sales,Other-relative,Black,Male,13719,4181,36,Italy
74,43,Private,833085,HS-grad,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,6321,4509,52,Haiti
75,35,Self-emp-not-inc,28807,HS-grad,Separated,Prof-specialty,Own-child,Other,Male,14560,146,41,Puerto-Rico
76,40,Private,308644,HS-grad,Divorced,Farming-fishing,Unmarried,White,Male,11107,2570,26,Scotland
77,54,Private,110828,Assoc-acdm,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,41178,3650,40,Mexico
78,27,Private,115723,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,21376,779,47,Iran
79,76,Private,137170,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,29242,1154,46,Iran
80,41,Private,480520,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,36415,192,47,Mexico
81,21,Self-emp-not-inc,81279,7th-8th,Married-civ-spouse,Prof-specialty,Husband,Black,Male,32430,188,41,Hungary
82,88,State-gov,250589,HS-grad,Never-married,Handlers-cleaners,Other-relative,Black,Male,28785,2002,42,Jamaica
83,30,Private,355925,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,35889,1435,56,Haiti
84,23,Private,33012,Some-college,Never-married,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,32528,767,32,Canada
85,20,Private,114358,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,16616,1460,43,China
86,58,Private,277365,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,29370,1461,32,England
87,61,Private,27857,5th-6th,Married-civ-spouse,Sales,Husband,Other,Male,21870,1251,32,Puerto-Rico
88,90,Private,203881,5th-6th,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,40519,3715,32,England
89,17,Private,143661,11th,Divorced,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,1333,3089,46,Puerto-Rico
90,86,Federal-gov,163384,Some-college,Never-married,Prof-specialty,Husband,Other,Male,0,874,45,Canada
91,34,Private,231085,Some-college,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,Male,15304,4257,33,Hungary
92,37,Private,45537,9th,Divorced,Craft-repair,Husband,Other,Male,13244,1216,34,Columbia
93,71,Private,1388469,Some-college,Divorced,Exec-managerial,Husband,White,Male,37181,530,21,Scotland
94,65,Private,171189,Bachelors,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,Male,25833,2959,33,Haiti
95,53,Private,26588,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,17962,18,33,Haiti
96,79,State-gov,196477,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,1177,13,Guatemala
97,73,Private,239823,HS-grad,Married-civ-spouse,Transport-moving,Husband,Other,Male,29459,3787,36,Poland
98,58,Self-emp-not-inc,162913,HS-grad,Never-married,Tech-support,Unmarried,White,Male,9563,1426,37,Hungary
99,55,Private,173778,HS-grad,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,11641,1391,33,Portugal
100,62,Private,30026,Bachelors,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,22101,208,32,Canada
101,40,Private,280787,Some-college,Married-civ-spouse,Craft-repair,Husband,Other,Male,22366,3194,40,Honduras
102,25,Private,118098,Assoc-voc,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,24185,4089,46,China
103,72,Private,126389,Bachelors,Never-married,Transport-moving,Husband,Black,Male,27000,3458,34,Portugal
104,57,Private,102755,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,16119,4405,10,France
105,46,Private,228576,Bachelors,Married-civ-spouse,Craft-repair,Husband,Other,Male,23501,0,42,Nicaragua
106,25,Private,251295,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,1816,4037,55,Thailand
107,71,Self-emp-inc,290358,HS-grad,Married-civ-spouse,Sales,Not-in-family,Black,Male,5856,3087,40,Iran
108,37,Private,61366,Some-college,Never-married,Transport-moving,Unmarried,White,Male,2566,1891,34,India
109,43,Private,76259,Masters,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,125,4265,43,Ireland
110,48,Private,96453,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,17743,1921,28,France
111,89,Self-emp-not-inc,171409,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,32447,131,39,Haiti
112,52,Private,105420,Masters,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,29057,3309,42,Thailand
113,17,Private,202594,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,35551,3561,36,Portugal
114,86,Private,277586,HS-grad,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Male,16972,2019,16,Thailand
115,57,Local-gov,181052,HS-grad,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,37008,577,39,Japan
116,33,Private,247017,HS-grad,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,37281,2643,49,Jamaica
117,85,Local-gov,100019,Some-college,Married-civ-spouse,Exec-managerial,Husband,Other,Male,23080,1964,15,Hungary
118,78,Private,218566,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,30611,763,47,Puerto-Rico
119,30,Private,39809,HS-grad,Married-civ-spouse,Craft-repair,Husband,Other,Male,22924,4057,42,Outlying-US(Guam-USVI-etc)
120,75,Private,149176,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,36307,444,46,Portugal
121,26,Local-gov,631502,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Not-in-family,Other,Male,25433,2307,47,Dominican-Republic
122,55,Private,235307,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Other,Male,10761,4112,37,Yugoslavia
123,36,Private,1275574,Bachelors,Married-civ-spouse,Other-service,Husband,Other,Male,0,1515,44,Ecuador
124,18,Local-gov,848161,Some-college,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,38911,3246,42,Cuba
125,65,Private,375816,HS-grad,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,17111,3258,45,Germany
126,67,Self-emp-not-inc,139970,Doctorate,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,4253,1448,57,Portugal
127,22,Private,288907,Some-college,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,34387,538,32,Trinadad&Tobago
128,28,Private,294772,Prof-school,Never-married,Exec-managerial,Husband,Other,Male,29023,4339,41,Scotland
129,29,Private,29898,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,30660,3072,41,Columbia
130,63,Private,34139,Bachelors,Never-married,Craft-repair,Husband,Black,Male,31864,309,34,India
131,78,Private,276656,10th,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,17441,1288,44,Hungary
132,51,Private,249673,Some-college,Married-civ-spouse,Other-service,Husband,Black,Male,34214,1835,46,South
133,33,Private,245968,Masters,Married-civ-spouse,Exec-managerial,Husband,Other,Male,27646,1560,35,South
134,87,Private,199014,7th-8th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,15422,1788,39,Ecuador
135,79,Private,181908,Assoc-acdm,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,16663,1217,33,England
136,23,Private,216138,Assoc-acdm,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,18416,2225,76,Poland
137,72,Local-gov,190762,HS-grad,Divorced,Sales,Husband,Asian-Pac-Islander,Male,30947,1149,43,Portugal
138,17,Self-emp-not-inc,84887,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,39695,3272,44,Thailand
139,22,Self-emp-inc,142150,HS-grad,Never-married,Adm-clerical,Husband,Other,Male,17461,1161,34,Cambodia
140,90,Local-gov,198345,Prof-school,Married-civ-spouse,Other-service,Husband,White,Male,20316,0,38,Greece
141,39,Private,298315,Some-college,Married-civ-spouse,Tech-support,Unmarried,Other,Male,9071,0,38,India
142,37,Private,627308,Some-college,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,24536,2332,40,Peru
143,30,Federal-gov,215133,HS-grad,Never-married,Transport-moving,Husband,Other,Male,10930,68,3,Yugoslavia
144,43,Private,107006,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,9073,20,33,Philippines
145,27,Private,96983,Assoc-voc,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,22131,2706,32,Hungary
146,42,Private,128642,Some-college,Married-civ-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,9367,1045,32,Ireland
147,36,Private,67309,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,14278,2712,43,Iran
148,60,Private,31775,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,27116,694,33,Cambodia
149,73,Private,173704,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,3863,37,Mexico
150,84,Private,255277,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,14038,829,37,Guatemala
151,83,Private,197390,Some-college,Never-married,Farming-fishing,Not-in-family,Other,Male,9166,0,38,Guatemala
152,29,Private,186323,Masters,Never-married,Adm-clerical,Husband,White,Male,40488,4222,55,Haiti
153,38,Local-gov,233667,Assoc-acdm,Never-married,Sales,Husband,Black,Male,6958,3577,40,Yugoslavia
154,71,Private,64419,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,41093,2100,29,Portugal
155,62,State-gov,326844,HS-grad,Divorced,Craft-repair,Own-child,Other,Male,12235,1524,47,Cuba
156,55,Private,340053,Some-college,Never-married,Sales,Unmarried,Other,Male,28840,2873,39,Peru
157,89,Private,27471,HS-grad,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,5950,2901,57,Greece
158,50,Private,337547,Assoc-voc,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,3078,47,Cuba
159,34,Private,286126,Some-college,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,20074,1737,34,Iran
160,34,Private,141519,HS-grad,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Male,18032,1280,60,France
161,64,Private,159125,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,21642,2289,45,Holand-Netherlands
162,70,Private,1361233,Doctorate,Divorced,Prof-specialty,Husband,Black,Male,34951,3229,49,Scotland
163,48,Private,140584,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Male,27403,2143,35,Philippines
164,58,Self-emp-not-inc,243585,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,4484,4329,15,Taiwan
165,77,Self-emp-inc,108218,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,Male,28710,2191,12,Canada
166,87,Private,48403,Some-college,Never-married,Other-service,Husband,Other,Male,9769,779,36,Mexico
167,73,Private,210819,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,22699,1176,58,Greece
168,20,Private,259421,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,31726,2137,61,France
169,22,Private,233548,11th,Never-married,Craft-repair,Husband,White,Male,23044,1481,33,Portugal
170,47,Private,54058,HS-grad,Never-married,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,417,1709,41,Honduras
171,66,State-gov,166847,11th,Married-civ-spouse,Exec-managerial,Husband,Black,Male,37111,1217,32,China
172,66,Private,118056,Assoc-acdm,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,901,40,Hong
173,28,Private,201605,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,11205,1193,47,Dominican-Republic
174,37,Private,61854,Masters,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,36711,1787,58,Yugoslavia
175,68,Local-gov,357467,Bachelors,Never-married,Exec-managerial,Husband,Black,Male,28346,3628,32,Trinadad&Tobago
176,77,Private,130253,11th,Married-civ-spouse,Other-service,Husband,Black,Male,39511,4534,47,Hong
177,83,Private,34622,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,26719,2777,37,Laos
178,23,Private,112466,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,3954,3600,39,Dominican-Republic
179,65,Private,216348,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,8506,3259,55,Puerto-Rico
180,89,Private,286636,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,23927,1474,32,United-States
181,43,Private,312175,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,4100,4162,42,Cambodia
182,53,Private,267648,HS-grad,Married-civ-spouse,Other-service,Not-in-family,Other,Male,5981,3372,44,Scotland
183,60,Private,159128,HS-grad,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Male,28722,1779,2,India
184,78,Private,34404,Bachelors,Never-married,Farming-fishing,Husband,White,Male,41185,377,44,Greece
185,48,Private,56611,11th,Never-married,Exec-managerial,Husband,Black,Male,14955,2390,48,Canada
186,84,Private,63100,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,34771,2640,34,El-Salvador
187,23,Self-emp-inc,263379,Bachelors,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,11177,3865,47,Trinadad&Tobago
188,65,Local-gov,169346,10th,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Male,30638,3859,40,England
189,57,Private,159135,Some-college,Never-married,Machine-op-inspct,Husband,Other,Male,10363,1112,56,Trinadad&Tobago
190,78,Private,223276,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,8151,1071,44,Mexico
191,56,Local-gov,324287,Prof-school,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,28930,4300,42,China
192,75,Private,330630,Assoc-voc,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,30280,2636,34,Outlying-US(Guam-USVI-etc)
193,55,Private,95593,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,36982,3709,33,Puerto-Rico
194,18,Private,1036581,7th-8th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,31607,3680,35,United-States
195,87,Private,284487,HS-grad,Married-civ-spouse,Craft-repair,Husband,Other,Male,8109,1292,1,Nicaragua
196,60,Private,223883,Bachelors,Married-civ-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Male,31555,1271,36,Germany
197,71,Private,137311,10th,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,490,42,Yugoslavia
198,26,Private,205315,11th,Married-civ-spouse,Prof-specialty,Husband,White,Male,13735,2102,41,Puerto-Rico
199,41,Private,79942,HS-grad,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Male,23494,2823,44,El-Salvador
200,51,Private,263291,Assoc-voc,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,26362,1193,34,Japan
201,44,State-gov,242644,HS-grad,Divorced,Transport-moving,Husband,Other,Male,29083,4421,41,Iran
202,71,Private,278920,HS-grad,Never-married,Prof-specialty,Husband,Other,Male,5606,4064,20,Scotland
203,39,Private,263694,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Black,Male,27105,3020,71,Greece
204,69,Private,342631,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,34440,859,41,Scotland
205,18,Private,22271,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,28549,3019,36,Haiti
206,28,Federal-gov,800885,HS-grad,Never-married,Craft-repair,Husband,Other,Male,28357,3287,37,China
207,29,Federal-gov,165429,Assoc-acdm,Never-married,Farming-fishing,Husband,White,Male,9755,1595,38,Canada
208,22,Private,532767,Assoc-voc,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,16255,2831,52,Scotland
209,46,State-gov,158349,HS-grad,Never-married,Transport-moving,Husband,White,Male,20265,634,37,Puerto-Rico
210,89,Private,372786,Some-college,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Male,32773,401,44,Cambodia
211,86,Private,368564,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,35445,2393,39,Poland
212,54,Local-gov,297036,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,5762,3664,36,Laos
213,69,Private,322146,HS-grad,Married-civ-spouse,Exec-managerial,Own-child,White,Male,35749,996,2,Guatemala
214,57,Self-emp-not-inc,206424,Bachelors,Married-civ-spouse,Transport-moving,Own-child,Black,Male,29050,3132,32,Mexico
215,41,Private,136307,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,29125,1751,37,Italy
216,44,Federal-gov,122420,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,6305,0,13,France
217,61,Local-gov,425302,Bachelors,Married-civ-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,26646,2874,40,Cuba
218,51,Self-emp-not-inc,304519,11th,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,14614,429,44,Laos
219,43,Private,273004,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,16667,2364,27,Laos
220,53,Private,179898,Doctorate,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,8601,1094,35,United-States
221,48,Private,290968,9th,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,33323,3299,43,Honduras
222,41,Self-emp-not-inc,212947,Some-college,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,8956,1793,36,Guatemala
223,49,Private,307294,HS-grad,Never-married,Other-service,Husband,Black,Male,24216,4,39,Trinadad&Tobago
224,78,Private,95723,HS-grad,Married-civ-spouse,Sales,Not-in-family,Black,Male,27275,1145,39,Yugoslavia
225,29,Private,153222,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Other,Male,23575,453,59,Haiti
226,60,Private,172770,Prof-school,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,15482,3057,54,Philippines
227,26,Private,25708,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,10377,269,50,Mexico
228,18,Private,154492,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Other,Male,21529,2903,34,Hungary
229,24,Private,60552,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,16489,4281,58,South
230,87,Private,107030,Some-college,Married-civ-spouse,Other-service,Not-in-family,Black,Male,25898,1172,38,Italy
231,20,Private,381514,5th-6th,Married-civ-spouse,Sales,Husband,Other,Male,4042,546,36,Hong
232,73,Private,27484,HS-grad,Never-married,Transport-moving,Husband,White,Male,13872,0,53,Scotland
233,66,Self-emp-not-inc,256124,7th-8th,Married-civ-spouse,Exec-managerial,Husband,Other,Male,3789,1713,34,France
